path,type,depth,size_bytes,extension,language,category,generated_signal,binary,sha256,mode
desktop/frontend/node_modules/@jridgewell/trace-mapping/types/types.d.cts,file,7,3144,.cts,,generated_or_dependency,True,False,8984cc992aa87e144923c005dbf7570e9fdc3417b70cdca9b7bba06be3aaf57c,0o644
desktop/frontend/node_modules/@jridgewell/trace-mapping/types/types.d.cts.map,file,7,3566,.map,,generated_or_dependency,True,False,9125aa139cfadc7103a3c369b075b17eebbf4efb0c0c51ae8849b1cae887e492,0o644
desktop/frontend/node_modules/@jridgewell/trace-mapping/types/types.d.mts,file,7,3144,.mts,,generated_or_dependency,True,False,bd0249ee262db66dca0236137a039f175441740674f8b1b6c24b118c312fffc4,0o644
desktop/frontend/node_modules/@jridgewell/trace-mapping/types/types.d.mts.map,file,7,3566,.map,,generated_or_dependency,True,False,9125aa139cfadc7103a3c369b075b17eebbf4efb0c0c51ae8849b1cae887e492,0o644
desktop/frontend/node_modules/@oxc-project,directory,4,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@oxc-project/types,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@oxc-project/types/LICENSE,file,6,1119,,,generated_or_dependency,True,False,95ced5ecf1133fbf41d409b5555c86c344f83f3b019926057ddbc07cfdcc27b3,0o644
desktop/frontend/node_modules/@oxc-project/types/package.json,file,6,577,.json,JSON,generated_or_dependency,True,False,a1fd6732a952bcfae8540e6a1e4ce9d153f59a438f8f434f0de714986956608f,0o644
desktop/frontend/node_modules/@oxc-project/types/README.md,file,6,55,.md,Markdown,generated_or_dependency,True,False,a6d02a8c1016c2305e8cd9eeab91ad1b1d9c614b2b361edef0d0da3816a0775a,0o644
desktop/frontend/node_modules/@oxc-project/types/types.d.ts,file,6,42826,.ts,TypeScript,generated_or_dependency,True,False,15e9e3f7bb8efb4739fa40fd8d73b00d14225041d14d27d800d07db0bb72f89a,0o644
desktop/frontend/node_modules/@oxlint,directory,4,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@oxlint/binding-win32-x64-msvc,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@oxlint/binding-win32-x64-msvc/oxlint.win32-x64-msvc.node,file,6,14860800,.node,,generated_or_dependency,True,True,91548336f42a0ee3c12773d2b999d9fa683211e45f5f33a7d4d252249e851d8b,0o644
desktop/frontend/node_modules/@oxlint/binding-win32-x64-msvc/package.json,file,6,742,.json,JSON,generated_or_dependency,True,False,4870a6bd6564c4fa800fce0bd815cf444cc33af2576e882ac4ce954acfd4a7d1,0o644
desktop/frontend/node_modules/@oxlint/binding-win32-x64-msvc/README.md,file,6,104,.md,Markdown,generated_or_dependency,True,False,295b1fbfb009d78d3234658e3140da9af1b33cbf0017ef976743a39fa43c0314,0o644
desktop/frontend/node_modules/@rolldown,directory,4,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@rolldown/binding-win32-x64-msvc,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@rolldown/binding-win32-x64-msvc/package.json,file,6,782,.json,JSON,generated_or_dependency,True,False,c279ef0d0a09cfb3accca9b7c07612890f113ac4815e97fd99756e8008380c73,0o644
desktop/frontend/node_modules/@rolldown/binding-win32-x64-msvc/README.md,file,6,108,.md,Markdown,generated_or_dependency,True,False,327b514303b86e589a6d6bb831928bb9720678fb72648f81c8c2cdcb2f7a856f,0o644
desktop/frontend/node_modules/@rolldown/binding-win32-x64-msvc/rolldown-binding.win32-x64-msvc.node,file,6,20510208,.node,,generated_or_dependency,True,True,51eddd073cfdd29e4ecea16bdcfee1572c4b45726871c5c35052a0859323eb95,0o644
desktop/frontend/node_modules/@rolldown/pluginutils,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@rolldown/pluginutils/dist,directory,6,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@rolldown/pluginutils/dist/filter,directory,7,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@rolldown/pluginutils/dist/filter-B_mD-HGz.mjs,file,7,9099,.mjs,,generated_or_dependency,True,False,a133ff74d88a2c230bd5581513467307c01f84a697998ddbb5680f065ebf76a2,0o644
desktop/frontend/node_modules/@rolldown/pluginutils/dist/filter/index.d.mts,file,8,6612,.mts,,generated_or_dependency,True,False,638a22f8e16b31c37297483fa38cfc760ed309b16d4c606a7b4532f4394c9c0c,0o644
desktop/frontend/node_modules/@rolldown/pluginutils/dist/filter/index.mjs,file,8,550,.mjs,,generated_or_dependency,True,False,064650435c2293e3657ad0cf57a9ac374cad68ad9f3f001d5f741813c58041b2,0o644
desktop/frontend/node_modules/@rolldown/pluginutils/dist/index.d.mts,file,7,625,.mts,,generated_or_dependency,True,False,9394183f4c37b8591156f32e41223c9e0dd211eefe7499155d4cdf15268eaea8,0o644
desktop/frontend/node_modules/@rolldown/pluginutils/dist/index.mjs,file,7,549,.mjs,,generated_or_dependency,True,False,804098994718a742136af9efea50a097086a2730b3b0279271be5d23fb2751ee,0o644
desktop/frontend/node_modules/@rolldown/pluginutils/LICENSE,file,6,1106,,,generated_or_dependency,True,False,e1919b3b98b8bf6c1b99fcc60a0ed46027c97ac947432e1278446c9606f50161,0o644
desktop/frontend/node_modules/@rolldown/pluginutils/package.json,file,6,975,.json,JSON,generated_or_dependency,True,False,c3d2bfe0ff94de71fd5b82e6f3a01b12ee4d99b8f1b34cc00b984b9acde61cfa,0o644
desktop/frontend/node_modules/@rolldown/pluginutils/README.md,file,6,6177,.md,Markdown,generated_or_dependency,True,False,4886d9da5238f5d7e44fa2558a3c8d4939e5eb212cc1a3e587472ee2b65fd3fd,0o644
desktop/frontend/node_modules/@tailwindcss,directory,4,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@tailwindcss/node,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@tailwindcss/node/dist,directory,6,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@tailwindcss/node/dist/esm-cache.loader.d.mts,file,7,171,.mts,,generated_or_dependency,True,False,84d6eada58bc51856b3f0e358172195f260b198e23d7a411b16e1bc54a567e46,0o644
desktop/frontend/node_modules/@tailwindcss/node/dist/esm-cache.loader.mjs,file,7,409,.mjs,,generated_or_dependency,True,False,3791462cdca4c22ba09fa6ffbd540e91c718e97c5951d04e75d3cddc7f77e377,0o644
desktop/frontend/node_modules/@tailwindcss/node/dist/index.d.mts,file,7,7387,.mts,,generated_or_dependency,True,False,14e60ee8d75a62c54e77c84d0d03228f98995469aa12f45acff5c48e98ff9260,0o644
desktop/frontend/node_modules/@tailwindcss/node/dist/index.d.ts,file,7,7387,.ts,TypeScript,generated_or_dependency,True,False,14e60ee8d75a62c54e77c84d0d03228f98995469aa12f45acff5c48e98ff9260,0o644
desktop/frontend/node_modules/@tailwindcss/node/dist/index.js,file,7,55531,.js,JavaScript,generated_or_dependency,True,False,470a867a3e573f10549ecf70cc3ce3f047c66d908f65b86d186f39de98796de0,0o644
desktop/frontend/node_modules/@tailwindcss/node/dist/index.mjs,file,7,54619,.mjs,,generated_or_dependency,True,False,d5288a1b42c4970a648780ad18c7b1e6fac5abe6c699f5fd8a1ea5d36b077681,0o644
desktop/frontend/node_modules/@tailwindcss/node/dist/require-cache.d.ts,file,7,90,.ts,TypeScript,generated_or_dependency,True,False,43c99989f568d9018605d3784862929d6813c2b98a14e9912558c0051a37812a,0o644
desktop/frontend/node_modules/@tailwindcss/node/dist/require-cache.js,file,7,579,.js,JavaScript,generated_or_dependency,True,False,5a2e51ff93e144cdc6d41e1241dd17026c394470f93bf5cf7cb7ef234b833346,0o644
desktop/frontend/node_modules/@tailwindcss/node/LICENSE,file,6,1071,,,generated_or_dependency,True,False,60e0b68c0f35c078eef3a5d29419d0b03ff84ec1df9c3f9d6e39a519a5ae7985,0o644
desktop/frontend/node_modules/@tailwindcss/node/package.json,file,6,1246,.json,JSON,generated_or_dependency,True,False,57886caacc28bbc6c4090da0d5f3a3f1a7726754622acc8abe5eedb50d25a42e,0o644
desktop/frontend/node_modules/@tailwindcss/node/README.md,file,6,1838,.md,Markdown,generated_or_dependency,True,False,a7db79d5cd483c6f6d1a51f4042e32598ec39e2391a5dd5be62a71d59299cda8,0o644
desktop/frontend/node_modules/@tailwindcss/oxide,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@tailwindcss/oxide-win32-x64-msvc,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@tailwindcss/oxide-win32-x64-msvc/LICENSE,file,6,1071,,,generated_or_dependency,True,False,60e0b68c0f35c078eef3a5d29419d0b03ff84ec1df9c3f9d6e39a519a5ae7985,0o644
desktop/frontend/node_modules/@tailwindcss/oxide-win32-x64-msvc/package.json,file,6,528,.json,JSON,generated_or_dependency,True,False,86954f36c106d7055fa55c151c77ce5c57ade91d84440b099525f1eb55db91dd,0o644
desktop/frontend/node_modules/@tailwindcss/oxide-win32-x64-msvc/README.md,file,6,110,.md,Markdown,generated_or_dependency,True,False,4b5384912bc1fd894205643ebe2afa36c2bcbedbc420aca90c4c69fc34c77644,0o644
desktop/frontend/node_modules/@tailwindcss/oxide-win32-x64-msvc/tailwindcss-oxide.win32-x64-msvc.node,file,6,3188224,.node,,generated_or_dependency,True,True,09f5457067585ab96c76f03fd72667bc36f70834d1c054f42ab99969c2cac32f,0o644
desktop/frontend/node_modules/@tailwindcss/oxide/index.d.ts,file,6,1128,.ts,TypeScript,generated_or_dependency,True,False,f63daad0ca12de52a3e8136ce042ea0ce5bd0d9ccd9a13895053d5785fad9e54,0o644
desktop/frontend/node_modules/@tailwindcss/oxide/index.js,file,6,25046,.js,JavaScript,generated_or_dependency,True,False,a55bcc18e776c8495a615315cb7576f4bcc50176df0504645e3b57a4ef33830e,0o644
desktop/frontend/node_modules/@tailwindcss/oxide/LICENSE,file,6,1071,,,generated_or_dependency,True,False,60e0b68c0f35c078eef3a5d29419d0b03ff84ec1df9c3f9d6e39a519a5ae7985,0o644
desktop/frontend/node_modules/@tailwindcss/oxide/package.json,file,6,2221,.json,JSON,generated_or_dependency,True,False,da439c7aefeda4508284947aa5c4243e728bee7e1156fba4ebec07a09ef8cd58,0o644
desktop/frontend/node_modules/@tailwindcss/vite,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@tailwindcss/vite/dist,directory,6,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@tailwindcss/vite/dist/index.d.mts,file,7,295,.mts,,generated_or_dependency,True,False,7757c6ca7a8ad1992401c6aff33633d6a088515be5a39d7ee188b35bfc8e5f8e,0o644
desktop/frontend/node_modules/@tailwindcss/vite/dist/index.mjs,file,7,8023,.mjs,,generated_or_dependency,True,False,86faec15f1342b5c43195d34b9629eb4cc76f7c3987d143fd2928fd410a736a3,0o644
desktop/frontend/node_modules/@tailwindcss/vite/LICENSE,file,6,1071,,,generated_or_dependency,True,False,60e0b68c0f35c078eef3a5d29419d0b03ff84ec1df9c3f9d6e39a519a5ae7985,0o644
desktop/frontend/node_modules/@tailwindcss/vite/package.json,file,6,992,.json,JSON,generated_or_dependency,True,False,ec92189365a074290f6a2ff15aeff0a8863da92b06573a9ff018be063447f03b,0o644
desktop/frontend/node_modules/@tailwindcss/vite/README.md,file,6,2800,.md,Markdown,generated_or_dependency,True,False,b510db84ba673fd57f272321441b32302ae775b02ed55e10cf81d3913713c51e,0o644
desktop/frontend/node_modules/@types,directory,4,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@types/node,directory,5,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@types/node/assert,directory,6,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@types/node/assert.d.ts,file,6,46664,.ts,TypeScript,generated_or_dependency,True,False,4ea15fd99b2e34cb25fe8346c955000bb70c8b423ae4377a972ef46bfb37f595,0o644
desktop/frontend/node_modules/@types/node/assert/strict.d.ts,file,7,3003,.ts,TypeScript,generated_or_dependency,True,False,7cf69dd5502c41644c9e5106210b5da7144800670cbe861f66726fa209e231c4,0o644
desktop/frontend/node_modules/@types/node/async_hooks.d.ts,file,6,26208,.ts,TypeScript,generated_or_dependency,True,False,72c1f5e0a28e473026074817561d1bc9647909cf253c8d56c41d1df8d95b85f7,0o644
desktop/frontend/node_modules/@types/node/buffer.buffer.d.ts,file,6,22839,.ts,TypeScript,generated_or_dependency,True,False,3af97acf03cc97de58a3a4bc91f8f616408099bc4233f6d0852e72a8ffb91ac9,0o644
desktop/frontend/node_modules/@types/node/buffer.d.ts,file,6,88244,.ts,TypeScript,generated_or_dependency,True,False,f9b4137a0d285bd77dba2e6e895530112264310ae47e07bf311feae428fb8b61,0o644
desktop/frontend/node_modules/@types/node/child_process.d.ts,file,6,66808,.ts,TypeScript,generated_or_dependency,True,False,c06b2652ffeb89afd0f1c52c165ced77032f9cd09bc481153fbd6b5504c69494,0o644
desktop/frontend/node_modules/@types/node/cluster.d.ts,file,6,27926,.ts,TypeScript,generated_or_dependency,True,False,51aecd2df90a3cffea1eb4696b33b2d78594ea2aa2138e6b9471ec4841c6c2ee,0o644
desktop/frontend/node_modules/@types/node/compatibility,directory,6,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@types/node/compatibility/iterators.d.ts,file,7,1303,.ts,TypeScript,generated_or_dependency,True,False,d153a11543fd884b596587ccd97aebbeed950b26933ee000f94009f1ab142848,0o644
desktop/frontend/node_modules/@types/node/console.d.ts,file,6,21366,.ts,TypeScript,generated_or_dependency,True,False,9d8f9e63e29a3396285620908e7f14d874d066caea747dc4b2c378f0599166b4,0o644
desktop/frontend/node_modules/@types/node/constants.d.ts,file,6,816,.ts,TypeScript,generated_or_dependency,True,False,5524481e56c48ff486f42926778c0a3cce1cc85dc46683b92b1271865bcf015a,0o644
desktop/frontend/node_modules/@types/node/crypto.d.ts,file,6,225899,.ts,TypeScript,generated_or_dependency,True,False,612422d5ba6b4a5c4537f423e9199645468ad80a689801da63ab7edb43f7b835,0o644
desktop/frontend/node_modules/@types/node/dgram.d.ts,file,6,28114,.ts,TypeScript,generated_or_dependency,True,False,db9ada976f9e52e13f7ae8b9a320f4b67b87685938c5879187d8864b2fbe97f3,0o644
desktop/frontend/node_modules/@types/node/diagnostics_channel.d.ts,file,6,25048,.ts,TypeScript,generated_or_dependency,True,False,9f39e70a354d0fba29ac3cdf6eca00b7f9e96f64b2b2780c432e8ea27f133743,0o644
desktop/frontend/node_modules/@types/node/dns,directory,6,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@types/node/dns.d.ts,file,6,37036,.ts,TypeScript,generated_or_dependency,True,False,0dace96cc0f7bc6d0ee2044921bdf19fe42d16284dbcc8ae200800d1c9579335,0o644
desktop/frontend/node_modules/@types/node/dns/promises.d.ts,file,7,21107,.ts,TypeScript,generated_or_dependency,True,False,a2e2bbde231b65c53c764c12313897ffdfb6c49183dd31823ee2405f2f7b5378,0o644
desktop/frontend/node_modules/@types/node/domain.d.ts,file,6,7507,.ts,TypeScript,generated_or_dependency,True,False,1cbdcdef62bf42688e5d825898c3a59458466c48ad8a4ef3f88d8a1cd04310d6,0o644
desktop/frontend/node_modules/@types/node/events.d.ts,file,6,44252,.ts,TypeScript,generated_or_dependency,True,False,c64e1888baaa3253ca4405b455e4bf44f76357868a1bd0a52998ade9a092ad78,0o644
desktop/frontend/node_modules/@types/node/fs,directory,6,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@types/node/fs.d.ts,file,6,201224,.ts,TypeScript,generated_or_dependency,True,False,dc8c6f5322961b56d9906601b20798725df60baeab45ec014fba9f795d5596fd,0o644
desktop/frontend/node_modules/@types/node/fs/promises.d.ts,file,7,57727,.ts,TypeScript,generated_or_dependency,True,False,67e435fa530778903f5525904e6645b7368eb5ac622055febd19bb399e328ccd,0o644
desktop/frontend/node_modules/@types/node/globals.d.ts,file,6,5907,.ts,TypeScript,generated_or_dependency,True,False,1b2dd1cbeb0cc6ae20795958ba5950395ebb2849b7c8326853dd15530c77ab0c,0o644
desktop/frontend/node_modules/@types/node/globals.typedarray.d.ts,file,6,2029,.ts,TypeScript,generated_or_dependency,True,False,378281aa35786c27d5811af7e6bcaa492eebd0c7013d48137c35bbc69a2b9751,0o644
desktop/frontend/node_modules/@types/node/http.d.ts,file,6,96542,.ts,TypeScript,generated_or_dependency,True,False,060d305fe4494d8cb2b99d620928d369d1ee55c1645f5e729a2aca07d0f108cb,0o644
desktop/frontend/node_modules/@types/node/http2.d.ts,file,6,134379,.ts,TypeScript,generated_or_dependency,True,False,5b22bf96be06fca1e134e3a85351ffe7aa2edf0c9a5bd175b7239ee48186dbf5,0o644
desktop/frontend/node_modules/@types/node/https.d.ts,file,6,26256,.ts,TypeScript,generated_or_dependency,True,False,0c50296ee73dae94efc3f0da4936b1146ca6ce2217acfabb44c19c9a33fa30e5,0o644
desktop/frontend/node_modules/@types/node/index.d.ts,file,6,4377,.ts,TypeScript,generated_or_dependency,True,False,d7e9ab1b0996639047c61c1e62f85c620e4382206b3abb430d9a21fb7bc23c77,0o644
desktop/frontend/node_modules/@types/node/inspector.d.ts,file,6,12288,.ts,TypeScript,generated_or_dependency,True,False,bbf42f98a5819f4f06e18c8b669a994afe9a17fe520ae3454a195e6eabf7700d,0o644
desktop/frontend/node_modules/@types/node/inspector.generated.d.ts,file,6,215106,.ts,TypeScript,generated_or_dependency,True,False,5b48cc670da1dfe926036deaf349085caf822def460a6d50de23f1cc12a5f8cd,0o644
desktop/frontend/node_modules/@types/node/LICENSE,file,6,1141,,,generated_or_dependency,True,False,c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383,0o644
desktop/frontend/node_modules/@types/node/module.d.ts,file,6,38305,.ts,TypeScript,generated_or_dependency,True,False,418f34087d52d001e2688a6282a5de9bf583ff771ed5546af0ae36e4f60a458b,0o644
desktop/frontend/node_modules/@types/node/net.d.ts,file,6,49066,.ts,TypeScript,generated_or_dependency,True,False,036c9a03b01281f99f8251fdc7088e894566be44b3f139a9d48501a978b611df,0o644
desktop/frontend/node_modules/@types/node/os.d.ts,file,6,19433,.ts,TypeScript,generated_or_dependency,True,False,ff65b8a8bd380c6d129becc35de02f7c29ad7ce03300331ca91311fb4044d1a9,0o644
desktop/frontend/node_modules/@types/node/package.json,file,6,4510,.json,JSON,generated_or_dependency,True,False,a4d29a0f9a3b45be30a130591091ea1f7707d4193489960ef4ee98f35375a4e9,0o644
desktop/frontend/node_modules/@types/node/path.d.ts,file,6,8333,.ts,TypeScript,generated_or_dependency,True,False,04bf1aa481d1adfb16d93d76e44ce71c51c8ef68039d849926551199489637f6,0o644
desktop/frontend/node_modules/@types/node/perf_hooks.d.ts,file,6,41743,.ts,TypeScript,generated_or_dependency,True,False,2c9adcc85574b002c9a6311ff2141055769e0071856ec979d92ff989042b1f1b,0o644
desktop/frontend/node_modules/@types/node/process.d.ts,file,6,108556,.ts,TypeScript,generated_or_dependency,True,False,1569ad5969ae0de6ad0bdfaaab0dabcd8878bc3147ab096206eed2019bb84e7f,0o644
desktop/frontend/node_modules/@types/node/punycode.d.ts,file,6,5479,.ts,TypeScript,generated_or_dependency,True,False,a58a15da4c5ba3df60c910a043281256fa52d36a0fcdef9b9100c646282e88dd,0o644
desktop/frontend/node_modules/@types/node/querystring.d.ts,file,6,7125,.ts,TypeScript,generated_or_dependency,True,False,b36beffbf8acdc3ebc58c8bb4b75574b31a2169869c70fc03f82895b93950a12,0o644
desktop/frontend/node_modules/@types/node/readline,directory,6,0,,,generated_or_dependency,True,False,,0o2755
desktop/frontend/node_modules/@types/node/readline.d.ts,file,6,26312,.ts,TypeScript,generated_or_dependency,True,False,42a350ce4f6f291198dc89833afcc4fd078248b4e1fdc9d05c846c66a670f710,0o644
desktop/frontend/node_modules/@types/node/readline/promises.d.ts,file,7,6439,.ts,TypeScript,generated_or_dependency,True,False,77fbe5eecb6fac4b6242bbf6eebfc43e98ce5ccba8fa44e0ef6a95c945ff4d98,0o644
desktop/frontend/node_modules/@types/node/README.md,file,6,1586,.md,Markdown,generated_or_dependency,True,False,ebaca248098aec95afdab6f3545a25b8d562fd2c6fee111f6b30ef53881facfd,0o644
desktop/frontend/node_modules/@types/node/repl.d.ts,file,6,19901,.ts,TypeScript,generated_or_dependency,True,False,8c81fd4a110490c43d7c578e8c6f69b3af01717189196899a6a44f93daa57a3a,0o644
