donor,path,sha256,language,kind,symbol,line,snippet,semantic_record_ids,post_refactor_229_review
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,HomeScreen,86,fun HomeScreen(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,persist,101,fun persist(new: MhrvConfig) {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,AppSplittingEditor,583,private fun AppSplittingEditor(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,SplitModeRow,647,"private fun SplitModeRow(label: String, selected: Boolean, onClick: () -> Unit) {",PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,ConnectionModeDropdown,667,private fun ConnectionModeDropdown(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,DeploymentIdsField,744,private fun DeploymentIdsField(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,ModeDropdown,846,private fun ModeDropdown(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,class,ProbeState,912,private sealed class ProbeState {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,object,Idle,913,object Idle : ProbeState(),PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,object,InFlight,914,object InFlight : ProbeState(),PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,class,Ok,915,data class Ok(val latencyMs: Int) : ProbeState(),PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,class,Err,916,data class Err(val message: String) : ProbeState(),PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,SniPoolEditor,920,private fun SniPoolEditor(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,probe,947,fun probe(sni: String) {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,SniRow,1033,private fun SniRow(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,ProbeBadge,1073,private fun ProbeBadge(state: ProbeState) {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,summarizeUpdateCheck,1111,private fun summarizeUpdateCheck(json: String?): String {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,parseAsIpOrNull,1143,private fun String.parseAsIpOrNull(): java.net.InetAddress? {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,parseProbeResult,1156,private fun parseProbeResult(json: String?): ProbeState {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,AdvancedSettings,1176,private fun AdvancedSettings(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,LiveLogPane,1403,private fun LiveLogPane() {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,SectionHeader,1484,private fun SectionHeader(text: String) {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,CollapsibleSection,1497,private fun CollapsibleSection(,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,UsageTodayCard,1549,private fun UsageTodayCard() {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,UsageRow,1653,"private fun UsageRow(label: String, value: String) {",PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,PipelineDebugCard,1672,private fun PipelineDebugCard() {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,fmtBytes,1769,private fun fmtBytes(b: Long): String {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/HomeScreen.kt,51f0645dccbbf63af4d1dc1bb61493ad25be90f812559a5a479d0052816e6625,kotlin,fun,HowToUseBody,1782,private fun HowToUseBody(listenPort: Int) {,PR229-F00725,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com/therealaleph/mhrv/ui/theme/Theme.kt,8431c649bdb5d99f1a8d81cfc107410aba10af6465af283701d604827fdad46c,kotlin,fun,MhrvTheme,91,fun MhrvTheme(content: @Composable () -> Unit) {,PR229-F00726,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,PSK,39,"const PSK = ""CHANGE_ME_TO_A_STRONG_SECRET"";",PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,STRIP_HEADERS,43,const STRIP_HEADERS = new Set([,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,function,decodeBase64ToBytes,59,function decodeBase64ToBytes(input: string): Uint8Array {,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,bin,60,const bin = atob(input);,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,out,61,const out = new Uint8Array(bin.length);,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,function,encodeBytesToBase64,66,function encodeBytesToBase64(bytes: Uint8Array): string {,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,function,sanitizeHeaders,72,"function sanitizeHeaders(h: unknown): Record<string, string> {",PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,function,handleExitNodeRequest,83,export async function handleExitNodeRequest(req: Request): Promise<Response> {,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,body,102,const body = await req.json();,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,k,107,"const k = String((body as any).k ?? """");",PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,u,108,"const u = String((body as any).u ?? """");",PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,m,109,"const m = String((body as any).m ?? ""GET"").toUpperCase();",PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,h,110,const h = sanitizeHeaders((body as any).h);,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,b64,111,const b64 = (body as any).b;,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,reqUrl,124,const reqUrl = new URL(req.url);,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,dstUrl,125,const dstUrl = new URL(u);,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,resp,141,"const resp = await fetch(u, {",PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,data,157,const data = new Uint8Array(await resp.arrayBuffer());,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,lower,160,const lower = key.toLowerCase();,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/exit_node.ts,89aa7fcdfc23e269b096851958c4778454d327f80f0e01c9303e52268a544e66,typescript,const,message,171,const message = err instanceof Error ? err.message : String(err);,PR229-F00755,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,handler,41,const handler =,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,function,concatChunks,44,function concatChunks(chunks: Uint8Array[]): Blob | undefined {,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,len,46,"const len = chunks.reduce((sum, chunk) => sum + chunk.length, 0);",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,out,47,const out = new Uint8Array(len);,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,Deno,58,const Deno = (globalThis as any).Deno;,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,port,59,"const port = Number(Deno.env.get(""PORT"") ?? 8443);",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,hostname,60,"const hostname = Deno.env.get(""HOST"") ?? ""0.0.0.0"";",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,certFile,61,"const certFile = Deno.env.get(""CERT_FILE"");",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,keyFile,62,"const keyFile = Deno.env.get(""KEY_FILE"");",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,Bun,85,const Bun = (globalThis as any).Bun;,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,port,86,const port = Number(process.env.PORT ?? 8443);,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,hostname,87,"const hostname = process.env.HOST ?? ""0.0.0.0"";",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,port,105,const port = Number(process.env.PORT ?? 8443);,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,hostname,106,"const hostname = process.env.HOST ?? ""0.0.0.0"";",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,body,112,const body = concatChunks(chunks);,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,url,114,"const url = `http://${req.headers.host ?? hostname}${req.url ?? ""/""}`;",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,webReq,115,"const webReq = new Request(url, {",PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,webRes,121,const webRes = await handler(webReq);,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,assets/exit_node/wrapper.ts,234afbc97f9049e8bcab1a3c600a9383e19f7d8b1f293a42ee3b5357521cc48c,typescript,const,buf,125,const buf = new Uint8Array(await webRes.arrayBuffer());,PR229-F00756,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,enum,SniProbeState,8,enum SniProbeState: Equatable {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,struct,VpnConfig,37,struct VpnConfig {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,toJson,59,func toJson(pretty: Bool = true) -> String {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,encode,95,func encode() -> String {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,urlSafeBase64,102,private static func urlSafeBase64(_ data: Data) -> String {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,from,111,static func from(configText: String) -> VpnConfig? {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,fromMhrvEncoded,119,private static func fromMhrvEncoded(_ text: String) -> VpnConfig? {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,zlibInflate,145,private static func zlibInflate(_ data: Data) -> Data? {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,decompressOnce,152,"private static func decompressOnce(_ data: Data, _ algo: compression_algorithm) -> Data? {",PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,zlibDeflate,173,private static func zlibDeflate(_ data: Data) -> Data? {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,adler32,196,private static func adler32(_ data: Data) -> UInt32 {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,fromJson,206,static func fromJson(_ json: String) -> VpnConfig? {,PR229-F00874,definition-indexed-on-fresh-bytes
MasterHttpRelayVPN-RUST-main,ios/App/ContentView.swift,b285cf18e7af47f0f7800858f2e658200d685a95422ceb0948f1ecd769259c93,swift,func,fromToml,243,static func fromToml(_ toml: String) -> VpnConfig? {,PR229-F00874,definition-indexed-on-fresh-bytes
