wave,module_id,donor,module_path,surface_count,representative_path,representative_sha256,first_path,last_path
post-refactor-20c,PR137-M0543,hysteria-python-main,hysteria-go/core/pktconns/udp,3,hysteria-go/core/pktconns/udp/hop.go,16466e7ff53f6f5493a31315e81696f529ecab1a85dbe98609a5d04f6dfdfd65,hysteria-go/core/pktconns/udp/hop.go,hysteria-go/core/pktconns/udp/obfs.go
post-refactor-20c,PR137-M0544,hysteria-python-main,hysteria-go/core/pktconns/wechat,1,hysteria-go/core/pktconns/wechat/obfs.go,e003b4b61f836fc0739ac1ba554333d4834c445e3bb9392e69b93fb66e87c13a,hysteria-go/core/pktconns/wechat/obfs.go,hysteria-go/core/pktconns/wechat/obfs.go
post-refactor-20c,PR137-M0545,hysteria-python-main,hysteria-go/core/pmtud,2,hysteria-go/core/pmtud/avail.go,1d05a5b518f167cfc5dd93d630c7e0bcfb25bb5d6d271322992c541834121aa2,hysteria-go/core/pmtud/avail.go,hysteria-go/core/pmtud/unavail.go
post-refactor-20c,PR137-M0546,hysteria-python-main,hysteria-go/core/sockopt,3,hysteria-go/core/sockopt/sockopt.go,c58febdd07520178f9513fb0af91927a4ce49021d709a8ff7e939c508ae33931,hysteria-go/core/sockopt/sockopt.go,hysteria-go/core/sockopt/sockopt_others.go
post-refactor-20c,PR137-M0547,hysteria-python-main,hysteria-go/core/transport,4,hysteria-go/core/transport/client.go,a5b128c5afe6a4be7c5c198e3bb7b320c47bfc4d0f42fc4672a5126bfcf216d9,hysteria-go/core/transport/client.go,hysteria-go/core/transport/socks5.go
post-refactor-20c,PR137-M0548,hysteria-python-main,hysteria-go/core/utils,2,hysteria-go/core/utils/misc.go,7517f58cc8e7bd668b08c09f70e3bb3243caa9d24e93a2b9503b5ae723bab410,hysteria-go/core/utils/misc.go,hysteria-go/core/utils/pipe.go
post-refactor-20c,PR137-M0549,hysteria-python-main,hysteria-go/docs/bench,1,hysteria-go/docs/bench/bench.png,b5a92c04401cd444136f1e0de2cbd56e838736b775110ce57991497f66e6d236,hysteria-go/docs/bench/bench.png,hysteria-go/docs/bench/bench.png
post-refactor-20c,PR137-M0550,hysteria-python-main,hysteria-go/docs/logos,6,hysteria-go/docs/logos/AperNetLogo.png,095d4e314fb5321411fa2a5c387e04aec64911209842e4f6de9049554fa100e5,hysteria-go/docs/logos/AperNetLogo.png,hysteria-go/docs/logos/whitebg_pink.png
post-refactor-20c,PR137-M0551,hysteria-python-main,hysteria-go/docs/socks5,1,hysteria-go/docs/socks5/check.py,c3aa3d7f792f8fd6a8cd2cc7039a8f73edae40b92b0d5f483b6da0a2d837327c,hysteria-go/docs/socks5/check.py,hysteria-go/docs/socks5/check.py
post-refactor-20c,PR137-M0552,hysteria-python-main,pybind11,18,pybind11/.appveyor.yml,a6366a991f857bf2886c5418b0119dfc82e93fbfef23167283d822a9f1829b61,pybind11/.appveyor.yml,pybind11/setup.py
post-refactor-20c,PR137-M0553,hysteria-python-main,pybind11/.github,6,pybind11/.github/CODEOWNERS,9ebdaab465f1c0f6beee7cb4b4212e4b6c8f8e9d3441302fd4ac2a08ec811ffd,pybind11/.github/CODEOWNERS,pybind11/.github/pull_request_template.md
post-refactor-20c,PR137-M0554,hysteria-python-main,pybind11/.github/ISSUE_TEMPLATE,2,pybind11/.github/ISSUE_TEMPLATE/bug-report.yml,ff158c5cc2d856dbfc2daf3f04e6a0105717eebdedb08d41ac932543ac55814c,pybind11/.github/ISSUE_TEMPLATE/bug-report.yml,pybind11/.github/ISSUE_TEMPLATE/config.yml
post-refactor-20c,PR137-M0555,hysteria-python-main,pybind11/.github/matchers,1,pybind11/.github/matchers/pylint.json,3d2fac15cc40237cfc4014902a5062787f35213994faf1cdacedcb282c96da6e,pybind11/.github/matchers/pylint.json,pybind11/.github/matchers/pylint.json
post-refactor-20c,PR137-M0556,hysteria-python-main,pybind11/.github/workflows,7,pybind11/.github/workflows/ci.yml,2e62c2fab76e3f45b425ac1bfbba6f5c474a2f33b279e4b462551e6d4f672bc9,pybind11/.github/workflows/ci.yml,pybind11/.github/workflows/upstream.yml
post-refactor-20c,PR137-M0557,hysteria-python-main,pybind11/docs,22,pybind11/docs/Doxyfile,f30a44a02ba041cf5918377d148363d062808891105d8f6a298f8ab624f2e027,pybind11/docs/Doxyfile,pybind11/docs/upgrade.rst
post-refactor-20c,PR137-M0558,hysteria-python-main,pybind11/docs/_static/css,1,pybind11/docs/_static/css/custom.css,3f8aaac2aed63a1463de3c77ed326e496249bf282a2db2a78998c1ec2fe1a237,pybind11/docs/_static/css/custom.css,pybind11/docs/_static/css/custom.css
post-refactor-20c,PR137-M0559,hysteria-python-main,pybind11/docs/advanced,6,pybind11/docs/advanced/classes.rst,02bdaaf3994421ca0aa42baf6d2901a93d2c9fd0be995dcf7bbccd55a6d27288,pybind11/docs/advanced/classes.rst,pybind11/docs/advanced/smart_ptrs.rst
post-refactor-20c,PR137-M0560,hysteria-python-main,pybind11/docs/advanced/cast,8,pybind11/docs/advanced/cast/chrono.rst,0f0839136dcc71ff4104a41c5cadef367ce2fd16ac8d11bfbf2598608f0cd675,pybind11/docs/advanced/cast/chrono.rst,pybind11/docs/advanced/cast/strings.rst
post-refactor-20c,PR137-M0561,hysteria-python-main,pybind11/docs/advanced/pycpp,4,pybind11/docs/advanced/pycpp/index.rst,67846224822a7aa9f925ec8af0c2d432b105e38f4413f7f8718d228ea8aea3ca,pybind11/docs/advanced/pycpp/index.rst,pybind11/docs/advanced/pycpp/utilities.rst
post-refactor-20c,PR137-M0562,hysteria-python-main,pybind11/docs/cmake,1,pybind11/docs/cmake/index.rst,cac48e25b4e00a25c768c5adf8af5415725d610605bc0119ca160d352ab815f3,pybind11/docs/cmake/index.rst,pybind11/docs/cmake/index.rst
post-refactor-20c,PR137-M0563,hysteria-python-main,pybind11/include/pybind11,22,pybind11/include/pybind11/attr.h,40f8c7ec17e12fc405c071e4ac36a4f2034e2cc95bd62b403b97e86e37682e9f,pybind11/include/pybind11/attr.h,pybind11/include/pybind11/typing.h
post-refactor-20c,PR137-M0564,hysteria-python-main,pybind11/include/pybind11/detail,10,pybind11/include/pybind11/detail/class.h,0639372bac40320c313cd4ca7e293b482e58db8c202acf0ecf9563bc5772d240,pybind11/include/pybind11/detail/class.h,pybind11/include/pybind11/detail/value_and_holder.h
post-refactor-20c,PR137-M0565,hysteria-python-main,pybind11/include/pybind11/eigen,3,pybind11/include/pybind11/eigen/common.h,7487aa98aec8cd6e4ae24da56ab3e703503ceb7ac3a77f14f586cd230888c989,pybind11/include/pybind11/eigen/common.h,pybind11/include/pybind11/eigen/tensor.h
post-refactor-20c,PR137-M0566,hysteria-python-main,pybind11/include/pybind11/stl,1,pybind11/include/pybind11/stl/filesystem.h,95c6110b0340f177f87b81516de621dfa480c108f12a0c935d776b82e47880ce,pybind11/include/pybind11/stl/filesystem.h,pybind11/include/pybind11/stl/filesystem.h
post-refactor-20c,PR137-M0567,hysteria-python-main,pybind11/pybind11,6,pybind11/pybind11/__init__.py,f6fb74ea9beec2f74a5b463061028e4f104482643491be5950e26b82d1a174ab,pybind11/pybind11/__init__.py,pybind11/pybind11/setup_helpers.py
post-refactor-20c,PR137-M0568,hysteria-python-main,pybind11/tests,100,pybind11/tests/CMakeLists.txt,17198a0ad1946c01dfacd2b0d16a0193336e3c362c2bcbb3a1cebc1a67424c78,pybind11/tests/CMakeLists.txt,pybind11/tests/test_stl_binders.cpp
post-refactor-20c,PR137-M0569,hysteria-python-main,pybind11/tests,21,pybind11/tests/test_stl_binders.py,b84ef7a84ecc6787b235c493111c58ce506222b002dd23f2e5303c5924297195,pybind11/tests/test_stl_binders.py,pybind11/tests/valgrind-python.supp
post-refactor-20c,PR137-M0570,hysteria-python-main,pybind11/tests/extra_python_package,2,pybind11/tests/extra_python_package/pytest.ini,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,pybind11/tests/extra_python_package/pytest.ini,pybind11/tests/extra_python_package/test_files.py
post-refactor-20c,PR137-M0571,hysteria-python-main,pybind11/tests/extra_setuptools,2,pybind11/tests/extra_setuptools/pytest.ini,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,pybind11/tests/extra_setuptools/pytest.ini,pybind11/tests/extra_setuptools/test_setuphelper.py
post-refactor-20c,PR137-M0572,hysteria-python-main,pybind11/tests/test_cmake_build,4,pybind11/tests/test_cmake_build/CMakeLists.txt,44b0b025d938eb6f2371306fec39557fd490b22ad4c54bda6c5e4697dd59920b,pybind11/tests/test_cmake_build/CMakeLists.txt,pybind11/tests/test_cmake_build/test.py
post-refactor-20c,PR137-M0573,hysteria-python-main,pybind11/tests/test_cmake_build/installed_embed,1,pybind11/tests/test_cmake_build/installed_embed/CMakeLists.txt,8f4a025ab151dfc154ab0d7fc622759dcfd1152d86b2ff5385c0719635c47860,pybind11/tests/test_cmake_build/installed_embed/CMakeLists.txt,pybind11/tests/test_cmake_build/installed_embed/CMakeLists.txt
post-refactor-20c,PR137-M0574,hysteria-python-main,pybind11/tests/test_cmake_build/installed_function,1,pybind11/tests/test_cmake_build/installed_function/CMakeLists.txt,b9215f4c8a585cfbc3df152b0643c13a003d086659535a8ec546608a963523ac,pybind11/tests/test_cmake_build/installed_function/CMakeLists.txt,pybind11/tests/test_cmake_build/installed_function/CMakeLists.txt
post-refactor-20c,PR137-M0575,hysteria-python-main,pybind11/tests/test_cmake_build/installed_target,1,pybind11/tests/test_cmake_build/installed_target/CMakeLists.txt,0be2d4b07836c64c87e8f575470ab5d60b31b9d167b49633539d47ea083eb621,pybind11/tests/test_cmake_build/installed_target/CMakeLists.txt,pybind11/tests/test_cmake_build/installed_target/CMakeLists.txt
post-refactor-20c,PR137-M0576,hysteria-python-main,pybind11/tests/test_cmake_build/subdirectory_embed,1,pybind11/tests/test_cmake_build/subdirectory_embed/CMakeLists.txt,df5920e788969dbb08bbb8363eb18233fb7d45b598aee13382e767ffca0d00f0,pybind11/tests/test_cmake_build/subdirectory_embed/CMakeLists.txt,pybind11/tests/test_cmake_build/subdirectory_embed/CMakeLists.txt
post-refactor-20c,PR137-M0577,hysteria-python-main,pybind11/tests/test_cmake_build/subdirectory_function,1,pybind11/tests/test_cmake_build/subdirectory_function/CMakeLists.txt,585cc54b0388632d2500ac85a24187efde2e99f1bd09074a242f828e8017499f,pybind11/tests/test_cmake_build/subdirectory_function/CMakeLists.txt,pybind11/tests/test_cmake_build/subdirectory_function/CMakeLists.txt
post-refactor-20c,PR137-M0578,hysteria-python-main,pybind11/tests/test_cmake_build/subdirectory_target,1,pybind11/tests/test_cmake_build/subdirectory_target/CMakeLists.txt,2cd3880eb76aee0a484f48e140cc6d171f325a733b4405dd70fea3b64b2123d1,pybind11/tests/test_cmake_build/subdirectory_target/CMakeLists.txt,pybind11/tests/test_cmake_build/subdirectory_target/CMakeLists.txt
post-refactor-20c,PR137-M0579,hysteria-python-main,pybind11/tests/test_embed,6,pybind11/tests/test_embed/CMakeLists.txt,b9eb65ee4ec8c0be87f577e031b9565460625a6126378f990490a22a501f17f1,pybind11/tests/test_embed/CMakeLists.txt,pybind11/tests/test_embed/test_trampoline.py
post-refactor-20c,PR137-M0580,hysteria-python-main,pybind11/tools,19,pybind11/tools/FindCatch.cmake,ec3e06c04de5830ff4cbe34c1aa9064bd69311716d7866e3dd9817957af78360,pybind11/tools/FindCatch.cmake,pybind11/tools/test-pybind11GuessPythonExtSuffix.cmake
