donor,path,direct_surface_count,recursive_surface_count,semantic_record_ids,notes
nthlink-os-android-main,app/src/main/res/values-fi-rFI,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-fr,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-fr-rCA,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-hi-rIN,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-hr,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-hu-rHU,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-id,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-it,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-ja-rJP,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-ko,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-lt-rLT,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-lv-rLV,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-ms,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-night,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-nl,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-no-rNO,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-pl-rPL,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-pt,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-pt-rPT,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-ro,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-ru,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-sk-rSK,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-sl-rSI,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-sr,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-sv,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-th-rTH,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-tr,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-uk-rUA,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-vi-rVN,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-zh-rCN,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/values-zh-rTW,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/main/res/xml,1,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/test,0,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/test/java,0,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/test/java/com,0,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/test/java/com/nthlink,0,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/test/java/com/nthlink/android,0,1,S7-051,descendant-accountability
nthlink-os-android-main,app/src/test/java/com/nthlink/android/client,1,1,S7-051,descendant-accountability
nthlink-os-android-main,core,4,21,S7-051,descendant-accountability
nthlink-os-android-main,core/src,0,17,S7-051,descendant-accountability
nthlink-os-android-main,core/src/androidTest,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/androidTest/java,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/androidTest/java/com,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/androidTest/java/com/nthlink,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/androidTest/java/com/nthlink/android,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/androidTest/java/com/nthlink/android/core,1,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main,1,15,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/java,0,12,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/java/com,0,12,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/java/com/nthlink,0,12,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/java/com/nthlink/android,0,12,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/java/com/nthlink/android/core,4,12,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/java/com/nthlink/android/core/model,3,3,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/java/com/nthlink/android/core/storage,2,2,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/java/com/nthlink/android/core/utils,3,3,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/res,0,2,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/res/drawable,1,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/main/res/xml,1,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/test,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/test/java,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/test/java/com,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/test/java/com/nthlink,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/test/java/com/nthlink/android,0,1,S7-051,descendant-accountability
nthlink-os-android-main,core/src/test/java/com/nthlink/android/core,1,1,S7-051,descendant-accountability
nthlink-os-android-main,gradle,0,1,S7-051,descendant-accountability
nthlink-os-android-main,gradle/wrapper,1,1,S7-051,descendant-accountability
nthlink-os-android-main,outline,3,3,S7-051,descendant-accountability
nthlink-os-windows-main,Readme,5,5,S7-052;S7-053,descendant-accountability
nthlink-os-windows-main,ReleaseWorkSpace,4,21,S7-053,descendant-accountability
nthlink-os-windows-main,ReleaseWorkSpace/NSIS,1,14,S7-053,descendant-accountability
nthlink-os-windows-main,ReleaseWorkSpace/NSIS/Stubs,13,13,S7-053,descendant-accountability
nthlink-os-windows-main,ReleaseWorkSpace/Resource,1,3,S7-053,descendant-accountability
nthlink-os-windows-main,ReleaseWorkSpace/Resource/x86,2,2,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf,5,151,S7-052;S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Application,0,4,S7-052;S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Application/Services,4,4,S7-052;S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/AttachedProperties,2,2,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Converter,8,8,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/CustomControl,1,1,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Domain,0,1,S7-052,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Domain/Models,1,1,S7-052,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Infrastructure,0,3,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Infrastructure/DependencyInjection,2,2,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Infrastructure/Localization,1,1,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Interface,4,4,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Language,42,42,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/MarkupExtension,2,2,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Model,8,8,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Properties,1,1,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Resource,1,7,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Resource/Image,6,6,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Struct,1,1,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Theme,10,10,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/ViewModels,20,20,S7-053,descendant-accountability
nthlink-os-windows-main,nthLink.Wpf/Views,32,32,S7-053,descendant-accountability
MasterHttpRelayVPN-RUST-main,.cargo,1,1,S7-041,descendant-accountability
MasterHttpRelayVPN-RUST-main,.github,1,6,S7-041,descendant-accountability
MasterHttpRelayVPN-RUST-main,.github/scripts,1,1,S7-041,descendant-accountability
MasterHttpRelayVPN-RUST-main,.github/workflows,4,4,S7-041,descendant-accountability
MasterHttpRelayVPN-RUST-main,android,6,36,S7-040,descendant-accountability
MasterHttpRelayVPN-RUST-main,android/app,3,28,S7-040,descendant-accountability
MasterHttpRelayVPN-RUST-main,android/app/src,0,25,S7-040,descendant-accountability
MasterHttpRelayVPN-RUST-main,android/app/src/main,1,25,S7-040,descendant-accountability
MasterHttpRelayVPN-RUST-main,android/app/src/main/java,0,14,S7-040,descendant-accountability
MasterHttpRelayVPN-RUST-main,android/app/src/main/java/com,0,14,S7-040,descendant-accountability
