wave,donor,path,kind,symbol,line
post-refactor-20b,shadow-main,src/lib/linux-api/src/auxvec.rs,rust_type,AuxVecTag,7
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_sa_family_t,6
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_sockaddr,9
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_sync_serial_settings,24
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_te1_settings,44
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_raw_hdlc_proto,65
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_fr_proto,80
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_fr_proto_pvc,110
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_fr_proto_pvc_info,122
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_cisco_proto,139
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_x25_hdlc_proto,154
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_ifmap,181
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_if_settings,205
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_if_settings__bindgen_ty_1,212
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_fn,fmt,246
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_fn,fmt,262
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_ifreq,272
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_ifreq__bindgen_ty_1,278
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_fn,fmt,291
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_ifreq__bindgen_ty_2,297
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_fn,fmt,346
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_fn,fmt,360
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_ifconf,370
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_type,linux_ifconf__bindgen_ty_1,376
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_fn,fmt,392
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings-if.rs,rust_fn,fmt,406
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___IncompleteArrayField,8
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_fn,as_ptr,15
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_fn,as_mut_ptr,19
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_fn,as_slice,23
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_fn,as_mut_slice,27
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_fn,fmt,32
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___u8,2149
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___u16,2150
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___s32,2151
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___u32,2152
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___u64,2153
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_fd_set,2156
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_sighandler_t,2167
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_key_t,2169
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_mqd_t,2170
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_old_uid_t,2171
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_old_gid_t,2172
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_old_dev_t,2173
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_long_t,2174
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_ulong_t,2175
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_ino_t,2176
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_mode_t,2177
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_pid_t,2178
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_ipc_pid_t,2179
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_uid_t,2180
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_gid_t,2181
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_suseconds_t,2182
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_daddr_t,2183
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_uid32_t,2184
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_gid32_t,2185
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_size_t,2186
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_ssize_t,2187
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_ptrdiff_t,2188
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_fsid_t,2191
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_off_t,2202
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_loff_t,2203
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_uoff_t,2204
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_old_time_t,2205
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_time_t,2206
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_time64_t,2207
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_clock_t,2208
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_timer_t,2209
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_clockid_t,2210
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_caddr_t,2211
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_uid16_t,2212
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_gid16_t,2213
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___be16,2214
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___be32,2215
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___poll_t,2216
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_flock,2219
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_flock64,2240
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_epoll_event,2264
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_robust_list,2279
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_robust_list_head,2291
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_sa_family_t,2308
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_1,2340
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_in_addr,2343
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_sockaddr_in,2355
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_ipc64_perm,2376
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_nlmsghdr,2418
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_2,2442
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_timespec,2445
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_old_timeval,2462
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___kernel_old_itimerval,2479
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_rusage,2496
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_rlimit,2553
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_rlimit64,2568
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_rseq_flags,2583
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_rseq_slice_ctrl,2586
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_rseq_slice_ctrl__bindgen_ty_1,2591
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_rseq_slice_ctrl__bindgen_ty_1__bindgen_ty_1,2597
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_fn,fmt,2631
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_fn,fmt,2642
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_rseq,2652
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_fn,fmt,2682
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_3,2770
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_4,2776
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_5,2780
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_6,2792
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_7,2844
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_8,2847
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_9,2894
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_10,2902
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_11,2910
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_12,2914
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_13,2926
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_14,2930
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_15,2934
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_16,2952
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_17,2958
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_18,2963
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_19,2975
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_20,2987
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_21,2995
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_22,2999
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_23,3036
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_24,3055
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_25,3062
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_26,3066
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_27,3077
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_28,3113
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_29,3121
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_30,3134
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_31,3138
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_32,3154
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_33,3158
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_34,3163
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_35,3174
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_36,3178
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_37,3188
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_38,3193
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_39,3207
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_40,3213
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_41,3216
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_42,3220
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_43,3231
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_44,3239
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_45,3244
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_46,3249
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_47,3255
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_48,3260
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_49,3266
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_50,3277
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_51,3285
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_52,3297
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_53,3302
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_54,3307
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_55,3312
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_56,3316
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_ifaddrmsg,3319
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_57,3354
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_58,3374
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_59,3396
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_60,3408
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_61,3411
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_62,3416
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_63,3494
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_64,3508
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_65,3528
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_ifinfomsg,3531
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_66,3560
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_67,3579
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_68,3583
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux__bindgen_ty_69,3591
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_clone_args,3594
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_sched_attr,3636
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux_sigset_t,3673
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___signalfn_t,3674
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___sighandler_t,3676
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___restorefn_t,3677
post-refactor-20b,shadow-main,src/lib/linux-api/src/bindings.rs,rust_type,linux___sigrestore_t,3678
