donor,path,sha256,symbol,line,signature,language,symbol_id,semantic_record_ids,resolution
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,EventsOnMultiple,45,"export function EventsOnMultiple(eventName: string, callback: (...data: any) => void, maxCallbacks: number): () => void;",TypeScript,S7-SYM-00303,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,EventsOnce,49,"export function EventsOnce(eventName: string, callback: (...data: any) => void): () => void;",TypeScript,S7-SYM-00304,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,EventsOff,53,"export function EventsOff(eventName: string, ...additionalEventNames: string[]): void;",TypeScript,S7-SYM-00305,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,EventsOffAll,57,export function EventsOffAll(): void;,TypeScript,S7-SYM-00306,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,LogPrint,61,export function LogPrint(message: string): void;,TypeScript,S7-SYM-00307,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,LogTrace,65,export function LogTrace(message: string): void;,TypeScript,S7-SYM-00308,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,LogDebug,69,export function LogDebug(message: string): void;,TypeScript,S7-SYM-00309,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,LogError,73,export function LogError(message: string): void;,TypeScript,S7-SYM-00310,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,LogFatal,78,export function LogFatal(message: string): void;,TypeScript,S7-SYM-00311,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,LogInfo,82,export function LogInfo(message: string): void;,TypeScript,S7-SYM-00312,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,LogWarning,86,export function LogWarning(message: string): void;,TypeScript,S7-SYM-00313,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowReload,90,export function WindowReload(): void;,TypeScript,S7-SYM-00314,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowReloadApp,94,export function WindowReloadApp(): void;,TypeScript,S7-SYM-00315,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetAlwaysOnTop,98,export function WindowSetAlwaysOnTop(b: boolean): void;,TypeScript,S7-SYM-00316,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetSystemDefaultTheme,103,export function WindowSetSystemDefaultTheme(): void;,TypeScript,S7-SYM-00317,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetLightTheme,108,export function WindowSetLightTheme(): void;,TypeScript,S7-SYM-00318,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetDarkTheme,113,export function WindowSetDarkTheme(): void;,TypeScript,S7-SYM-00319,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowCenter,117,export function WindowCenter(): void;,TypeScript,S7-SYM-00320,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetTitle,121,export function WindowSetTitle(title: string): void;,TypeScript,S7-SYM-00321,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowFullscreen,125,export function WindowFullscreen(): void;,TypeScript,S7-SYM-00322,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowUnfullscreen,129,export function WindowUnfullscreen(): void;,TypeScript,S7-SYM-00323,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowIsFullscreen,133,export function WindowIsFullscreen(): Promise<boolean>;,TypeScript,S7-SYM-00324,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetSize,137,"export function WindowSetSize(width: number, height: number): void;",TypeScript,S7-SYM-00325,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowGetSize,141,export function WindowGetSize(): Promise<Size>;,TypeScript,S7-SYM-00326,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetMaxSize,146,"export function WindowSetMaxSize(width: number, height: number): void;",TypeScript,S7-SYM-00327,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetMinSize,151,"export function WindowSetMinSize(width: number, height: number): void;",TypeScript,S7-SYM-00328,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetPosition,155,"export function WindowSetPosition(x: number, y: number): void;",TypeScript,S7-SYM-00329,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowGetPosition,159,export function WindowGetPosition(): Promise<Position>;,TypeScript,S7-SYM-00330,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowHide,163,export function WindowHide(): void;,TypeScript,S7-SYM-00331,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowShow,167,export function WindowShow(): void;,TypeScript,S7-SYM-00332,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowMaximise,171,export function WindowMaximise(): void;,TypeScript,S7-SYM-00333,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowToggleMaximise,175,export function WindowToggleMaximise(): void;,TypeScript,S7-SYM-00334,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowUnmaximise,179,export function WindowUnmaximise(): void;,TypeScript,S7-SYM-00335,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowIsMaximised,183,export function WindowIsMaximised(): Promise<boolean>;,TypeScript,S7-SYM-00336,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowMinimise,187,export function WindowMinimise(): void;,TypeScript,S7-SYM-00337,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowUnminimise,191,export function WindowUnminimise(): void;,TypeScript,S7-SYM-00338,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowIsMinimised,195,export function WindowIsMinimised(): Promise<boolean>;,TypeScript,S7-SYM-00339,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowIsNormal,199,export function WindowIsNormal(): Promise<boolean>;,TypeScript,S7-SYM-00340,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,WindowSetBackgroundColour,203,"export function WindowSetBackgroundColour(R: number, G: number, B: number, A: number): void;",TypeScript,S7-SYM-00341,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,ScreenGetAll,207,export function ScreenGetAll(): Promise<Screen[]>;,TypeScript,S7-SYM-00342,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,BrowserOpenURL,211,export function BrowserOpenURL(url: string): void;,TypeScript,S7-SYM-00343,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,Environment,215,export function Environment(): Promise<EnvironmentInfo>;,TypeScript,S7-SYM-00344,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,Quit,219,export function Quit(): void;,TypeScript,S7-SYM-00345,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,Hide,223,export function Hide(): void;,TypeScript,S7-SYM-00346,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,Show,227,export function Show(): void;,TypeScript,S7-SYM-00347,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,ClipboardGetText,231,export function ClipboardGetText(): Promise<string>;,TypeScript,S7-SYM-00348,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,ClipboardSetText,235,export function ClipboardSetText(text: string): Promise<boolean>;,TypeScript,S7-SYM-00349,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,OnFileDrop,239,"export function OnFileDrop(callback: (x: number, y: number ,paths: string[]) => void, useDropTarget: boolean) :void",TypeScript,S7-SYM-00350,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,OnFileDropOff,243,export function OnFileDropOff() :void,TypeScript,S7-SYM-00351,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,CanResolveFilePaths,246,export function CanResolveFilePaths(): boolean;,TypeScript,S7-SYM-00352,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.d.ts,a72050d440f60298d697b79fbf000300245b43c237d8fa4f7d87fc1b7eb42987,ResolveFilePaths,249,export function ResolveFilePaths(files: File[]): void,TypeScript,S7-SYM-00353,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,LogPrint,11,export function LogPrint(message) {,JavaScript,S7-SYM-00354,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,LogTrace,15,export function LogTrace(message) {,JavaScript,S7-SYM-00355,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,LogDebug,19,export function LogDebug(message) {,JavaScript,S7-SYM-00356,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,LogInfo,23,export function LogInfo(message) {,JavaScript,S7-SYM-00357,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,LogWarning,27,export function LogWarning(message) {,JavaScript,S7-SYM-00358,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,LogError,31,export function LogError(message) {,JavaScript,S7-SYM-00359,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,LogFatal,35,export function LogFatal(message) {,JavaScript,S7-SYM-00360,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,EventsOnMultiple,39,"export function EventsOnMultiple(eventName, callback, maxCallbacks) {",JavaScript,S7-SYM-00361,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,EventsOn,43,"export function EventsOn(eventName, callback) {",JavaScript,S7-SYM-00362,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,EventsOff,47,"export function EventsOff(eventName, ...additionalEventNames) {",JavaScript,S7-SYM-00363,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,EventsOffAll,51,export function EventsOffAll() {,JavaScript,S7-SYM-00364,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,EventsOnce,55,"export function EventsOnce(eventName, callback) {",JavaScript,S7-SYM-00365,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,EventsEmit,59,export function EventsEmit(eventName) {,JavaScript,S7-SYM-00366,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,args,60,let args = [eventName].slice.call(arguments);,JavaScript,S7-SYM-00367,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowReload,64,export function WindowReload() {,JavaScript,S7-SYM-00368,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowReloadApp,68,export function WindowReloadApp() {,JavaScript,S7-SYM-00369,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowSetAlwaysOnTop,72,export function WindowSetAlwaysOnTop(b) {,JavaScript,S7-SYM-00370,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowSetSystemDefaultTheme,76,export function WindowSetSystemDefaultTheme() {,JavaScript,S7-SYM-00371,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowSetLightTheme,80,export function WindowSetLightTheme() {,JavaScript,S7-SYM-00372,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowSetDarkTheme,84,export function WindowSetDarkTheme() {,JavaScript,S7-SYM-00373,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowCenter,88,export function WindowCenter() {,JavaScript,S7-SYM-00374,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowSetTitle,92,export function WindowSetTitle(title) {,JavaScript,S7-SYM-00375,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowFullscreen,96,export function WindowFullscreen() {,JavaScript,S7-SYM-00376,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowUnfullscreen,100,export function WindowUnfullscreen() {,JavaScript,S7-SYM-00377,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowIsFullscreen,104,export function WindowIsFullscreen() {,JavaScript,S7-SYM-00378,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowGetSize,108,export function WindowGetSize() {,JavaScript,S7-SYM-00379,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/wailsjs/runtime/runtime.js,42ed2139ef54405d47950b8bc9f32cf7b25ecc68716185249c3e1aaee37df03b,WindowSetSize,112,"export function WindowSetSize(width, height) {",JavaScript,S7-SYM-00380,S7-045,resolved-by-seventh-order-ledger
